id,wisata,review
4,kwplh,good place to see honey bear tempat yg bagus untuk melihat beruang madu dont forget to come here for feeding time at am or pm jangan lupa untuk datang kesini saat jam makan di jam pagi dan sore just pay as you wish as donation for saving honey bear hanya bayar donasi untuk masuk ksini
4,kwplh,lokasinya lumayan jauh dari kota masuk ke lokasi free tapi kalau bisa kasih donasi yahh luas dan bersih ada lokasi outbond juga buat anak
4,kwplh,tempatnya alami bisa melihat dan menambah pengetahuan tentang beruang madu kucing dan beberapa jenis tanaman sebagai tempat wisata utk bersantai bersama keluarga jg mengasikan tpi sayang tidak ada rumah makan disana utk pengunjung
4,kwplh,tempat ny sangat bersih asri n sangat terawat ada pemandunya juga yang akan menemani n menjelaskan kepada pengunjung tidak d punggut biaya alias gratis tapi kalo mau kasih sumbangan sukarela juga bisa tapi beruang cuma ada beberapa
4,kwplh,tempat wisata yang oke banget bawa anak anak kesini mengenalkan satwa terutama beruang madu tempat baik terawat suasananya asri ada kedai pembelian oleh khas kwplh balikpapan
4,kwplh,hektar tempat konservasi hanya dihuni ekor beruang madu susah sekali menemukannya tp akhirnya terlihat ekor
4,kwplh,tanpa karcis tapi bisa donasi untuk beruang madunya taman bunga dan herbal ada juga tempat bermain anak rumah lamin yg mau adop kucing atau anjing juga bisa bisa juga beli souvenir
4,kwplh,bagus konsepnya sayang beruangya katanya cuma andaikata bisa dikembangbiakkan menggunakan inseminasi buatan akan besar budgetnya tp tempat wisata ini perlu dipertahankan dan dibuat lebih baik agar sektor pariwisata kota balikpapan bisa lebih baik
4,kwplh,melihat beruang madu secara nyata dari yang sifatnya pemalu sampai pemberani melihat beruang saat memanjat pohon untuk tidur sangat menyenangkan untuk tempat belajar tentang satwa ada banyak kucing juga yang dirawat di sini dan boleh diadopsi pengunjung yang mau merawatnya
4,kwplh,klo pengen tau ttg beruang wajib ksini gak dipungut biaya cuma bayar seikhlasnya perlu perbaikan di arena bermain anak nya kurang bgt yg jualan parkiran lumayan luas udaranya enak suegerrrrrrr
4,kwplh,kwlph adalah sebuah area pelestarian beruang madu dan beberapa hewan yang terlantar seperti kucing dan anjing tempat ini mengusung tema edukasi dan paling sering dikunjungi oleh wisatawan anak anak sekolah mulai dari sd smp sma dan
4,kwplh,sangat bagus untuk wisata edukasi tentang beruang madu maskot balikpapan meskipun beruang hanya ada namun hal tersebutlah yang seharusnya membuat kita semangat untuk ikut berkonstribusi melestarikan dan menjaga kelestarian habitatnya
4,kwplh,enklosur beruang madu yang dibuka untuk umum dan gratis tapi pastikan untuk datang jam pagi atau jam sore selebihnya tutup hanya bisa melihat lamin dan rumah kucing
4,kwplh,kawasan perlindungan beruang madu jalan kesana perlu perbaikan lokasinya bagus jembatan observasi beruang terbangun dengan baik ada playground dan lokasi outdoor training juga toilet bersih parkir luas
4,kwplh,sukaaaa tempat ini melihat beruang madu berkeliaran bebas dialam tempat tinggalnya itu sesuatu banget dan perlu diingat datamgnya jam pagi dan jam sore nah pas jam makan beruangnya jadi bisa liat si beruang madu
4,kwplh,tempatnya nyaman bersih petugasnya ramah dan pintar saat menjelaskan salah satu destinasi wisata pendidikan yang baik untuk keluarga dan sekarang banyak kucing dan anjing yang ramah ramahh
4,kwplh,waktu datang sudah jam setengah sore masih dapat melihat ekor sedang makan tapi tidak sempat melihat pusat informasi karena jam kurang sudah dianjurkan untuk meninggalkan tempat
4,kwplh,kawasan asri dan rimbun sempat melihat ekor beruang dari total beruang bila ingin datang silakan datang saat jam pemberian makan jam pagi sebagian besar beruang madu konservasi ini merupakan sitaan daei bksda semoga terawat dengan baik akses jalan masuknya yg agak rusak tapi masih aman dilewati mobil
4,kwplh,kalau mau berkunjung kesini kalo mau liat beruang madu bisa disesuaikan dengan jam pemberian makan beruang jam pagi atau jam sore selain itu ada satu area edukasi terkait beruang yang bisa dibaca dan cukup interaktif ada rumah kucing dan anjing juga disini cocok untuk mengajak keluarga atau anak kesini untuk edukasi
4,kwplh,salah satu tempat wisata sekaligus tempat belajar anak anak mengenal binatang khas balikpapan beruang madu yg keberadaanya semakin sedikit melalui enclosure beruang madu tempat yg cocok utk rekreasi bersama keluarga
4,kwplh,tempatnya bagus banget sebenarnya untuk wisata alam cuma jalanan kesana jelek banget ada beraneka tanaman ada keterangannya juga di jam tertentu juga kita bisa melihat beruang masuk kesini gratis cuma sedekah seikhlasnya untuk perawatan beruang
4,kwplh,saat terbaik untuk melihat beruang madu adalah pada pukul di pagi hari atau pukul ketika mereka sedang waktunya makan pemandu akan memberikan informasi tentang keberadaan beruang madu di area konservasi ini yang merupakan hewan piaraan ilegal sitaan
4,kwplh,tempat yang menyenangkan untuk mengajak keluarga bertamasya dan beraktivitas fisik mengajarkan anak untuk mengenal lingkungan dan menjaga alam yang hebat fasilitasnya oke dan free jadi kita bisa memberikan langsung ke kotak donasi beruang madu luar biasa salah satu destinasi yang bgus untuk masa pandemi
4,kwplh,tiket masuk tidak ada alias gratis donasi seikhlasnya tour guide ramah dan jelas dalam penyampaian peraturannya ada wahana bermain jg ditaman sayang gak sempat dokumentasi karna seru seperti ninja warrior yg suka manjat dan gelantungan pasti suka gak cuma anak saya ummi dan abi jg nyoba
4,kwplh,ini tempat yg recomended buat di kunjungi area nya bersih masih asri penjaga nya juga ramah ga perlu bayar tapi klo bisa kita ikit donasi kan dana ya itung buat
4,kwplh,tempat recommended kalau ke balikpapan tempatnya sunyi teduh asri bagus untuk edukasi anak tentang binatang tapi sangat disayangkan akses jalan menuju kwplh rusak kurang di perhatikan
4,kwplh,tempat nya bagus rapih dan bersih cukup bagus utk anak belajar hanya kurang utk tempat membeli makanan saja yg ada hanya warung kecil menjual snack dan makanan instan
4,kwplh,tempatnya sangat bersih informasi yang tersedia bgt lengkap fasilitas yang sangat memadai ada rumah kucing dan anjing tidak hanya berfokus di beruang madu banyak hewan hewan lain yang juga dapat kita lihat didalamnya
4,kwplh,disini menarik sayangnya beruang ini hanya bisa hidup disana tapi tidak bisa berkembang biak karena kurang besar areanya semoga kedepan bisa ada tempat yg terbaik thx atas kepedulian satwa yg hampir punah
4,kwplh,tempat yang bagus untuk rekreasi sambil melihat beruang madu yang keberadaannya semakin langka di hutan kita bagi yang ingin membuat acara family day disini juga disediakan gazebo yang cukup besar sehingga mampu menampung banyak orang
4,kwplh,masuk ke dalam lumayan sudah rusak aspal nya saran parkir dibawah pohon sawit masuk gratis tapi tolong isi kotak sumbangan seikhlasnya
4,kwplh,buat refreshing lumayan parkir rp liat beruang seiklasnya jam makan beruang jam pagi da sore
4,kwplh,tempat nya nyaman bersih dan rapi tidak ada tiket masuk cuman ada donasi saja se ikhlas nya petugasnya juga ramah ramah semoga ke depannya lebih banyak lagi beruang nya
4,kwplh,tempat yg bagus melihat beruang madu secara langsung bisa beli souvenir free of charge hanya donasi sukarela
4,kwplh,tempat wisata edukasi yang asri dan teduh masuk gratis hanya bayar parkir tidak boleh berisik karena bisa mengganggu beruang yang sedang beraktifitas lokasi km jl soekarno hatta dr jalan negara poros masuk sekitar km jalan aspal ada benerapa titik yg agak rusak tp mash bisa dilewati
4,kwplh,tempat yg asri buat dikunjungin cukup worth it terutama yg suka dgn keindahan alam sayang bgt beruang nya sisa sedikit cocok bawa anak buat mengenal lebih jauh tetang alam dan beruang bisa liat ngasih makan beruang pagi dan sore minusnya jam kunjungan hanya sampai set sore
4,kwplh,tempat belajar dan sejuk banyak pohon hijaunya semoga tetap lestari dan jalan menuju ke tempatnya makin lebih halus
4,kwplh,dikenal sebagai tempat konservasi beruang madu di balikpapan disini tempat perawatan beruang madu sebelum dapat dilepas liarkan kembali ke alam
4,kwplh,wajib dilindungi dan dibudidayakan jadi jangan lupa masukkan secukupnya ke kotak sumbangan ya guys krn free entrance tapi kita harua tetap dukung agar semua beruang terjamin kebersihan dan makanannya
4,kwplh,satu satunya lokasi rehabilitasi dan konservasi beruang madu di kota balikpapan tempatnya sejuk bersih dan petugasnya ramah
4,kwplh,tempatnya tidak terlalu besar bersih tiket gratis disediakan kotak untuk donasi disarankan datang pas jam makan beruang jam pagi atau jam sore supaya pas bisa lihat beruangnya
4,kwplh,tempat wisata yg toilet nya paling top air lancar toilet harum bersih petugas ramah dan area bersih nyaman always back hereevery year in syaa allah
4,kwplh,tempat yg bagus untuk berwisata di sini kita dapat mengamati langsung kehidupan satwa liar khususnya beruang dan juga banyak papan edukasi mengenai satwa liar tidak ada biaya masuk tapi ada kotak donasi yg bisa diisi seikhlasnya oh iya jangan lupa untuk membeli merchandise beruangnya ya
4,kwplh,sangat menghibur dengan beruang madu yg gemoy bulunya buat yg mau kesini ada jam jam nya ya krna ga setiap waktu dia bisa di liat beruang madunya
4,kwplh,tempat konservasi beruang madu tempatnya asri nyaman dan fasilitasnya juga memadai tidak ada biaya masuk ke konservasi ini jikalau berkenang ada tempat untuk donasi pada beruang baik cash maupun cashless barcode sangat disarankan buat
4,kwplh,niatnya ngajakin anak liat beruang madu tp berhubung ini sistemnya hutan konservasi maka agak sangat susah buat ngelihat langsung kecuali memang pas jam makan beruang
4,kwplh,kawasan konservasi beruang madu tempatnya bagus untuk belajar tentang lingkungan hidup terdapat rumah kucing juga di area kwplh
4,kwplh,sangat nyaman buat refreshing udaranya sejuk dan pepohonannya rindang ada lamin yang bisa dipakai buat istirahat sambil menikmati sejuknya daerah sana kalau mau lihat beruang datang sebelum jam makannya karena kalau telat mungkin nggak bisa lihat beruangnya
4,kwplh,sangat menarik akan tetapi perlu perhatian oleh pemerintah terlebih lagi akses jalan yg sdh rusak
4,kwplh,tidak ada biaya masuk untuk berkunjung di sini lebih baik datang pada saat jam atau waktu dimana para beruang diberi makan jadi kita bisa melihat para beruang keluar untuk mencari makan
4,kwplh,tempatnya maskot balikpapan sun bears beruang madu bagus buat rekreasi keluarga terkhusus anak karena bisa bermain sambil belajar
4,kwplh,baru pertama kesini seru kalo kesini jam sore sama jam pagi ya karena jam segitu beruangnya lg pada dikasih makan senang jg karena karyawan disana ramah ramah jangan bawa minuman kalo kejembatan mau liat beruang madu maskot balikpapan loh ini oia satu lagi jangan berisik ya
4,kwplh,it s super cooool gils ga nyangka ada tempat seperti ini di pinggiran kota balikpapan tempat ini adalah tempat untuk merawat beruang madu hasil sita yang tidak dapat
4,kwplh,bukan penangkaran beruang tapi konservasi beruang yang didapat dari sitaan masyarakat total ada ekor beruang yang bisa kita lihat
4,kwplh,suasana yg menyejukan damai banyak suara burung menambah kenikmatan yg disediakan alam
4,kwplh,kawasan rimbun dan sejuk dekat juga dengan perkebunan sawit dekat dari bukit suharto di km kalau taman beruang madu di km semoga hewan ini tetap dan terus terjaga habitatnya good job
4,kwplh,lokasi ruang terbuka hijau petugasnya ramah dalam menyampaikan informasi tentang beruang madu dan fasilitas lainnya selain beruang madu ada rumah observasi kucing ada rumah kucing lucu
4,kwplh,tempat ini menjadi pusat edukasi yang baik untuk anak anak banyak informasi tentang hewan yang ada di kalimantan yang bisa dipelajari sangat menyenangkan belajar sambil bermain di tempat ini melihat tingkah lucu dari hewan hewan membuat betah untuk berlama lama disini sangat recommended
4,kwplh,tempat wisata yang lumayan jauh liat beruang cuma ekor saja ada tempat bermain anak semacam outbond masih bagus cuma disayangkan waktu mau makan atau piknik di area makan banyak anjing dilepaskan bebas begitu saja tidak ada yang
4,kwplh,tempatnya bersih guide nya menjelaskan dgn jelas agak licin krna kesana pas hujan
4,kwplh,seruu tempatnya adem nggak ada nyamuk biasanya aku suka dikerubut nyamuk kalau ketempat yg banyak pohonnya gitu bersih cuma agak ada bau pesing di lamin buat piknik sama keluarga asyik kayaknyaa
4,kwplh,penuh ilmu ga nyangka disini tu selain adem bisa buat nambah wawasan kita tentang kondisi satwa si indonesia
4,kwplh,tempat nya keren banget bersih dan sejukk bisa lihat beruang madu
4,kwplh,tempat yg seru utk belajar ttg beruang madu icon kota balikpapan masuknya gratis hanya ada kotak donasi utk membantu perawatan beruang madu
4,kwplh,kawasan konservasi sun bear enclosure yg sangat terawat dan bagus masuk kawasan gratis dan akan lebih baik pengunjung berdonasi lewat kotak donasi atau membeli souvenir
4,kwplh,tempatnya nyaman sejuk banyak edukasi yang bisa didapatkan tentang beruang dan yang pasti kita bisa melihat maskot kota balikpapan secara langsung
4,kwplh,keren bangeeett tempat ini gratis tapi kebersihannya bagus dan hewan hewannya pun terawat bagus untuk edukasi anak anak dan ada tempat bermainnya juga good
4,kwplh,ada beruang dateng kesini mending pagi hari beruangnya lagi dikasih makan jadi ngumpul dilarang rame mengganggu beruang
4,kwplh,bagus untuk wisata edukasi maupun kegiatan umum hanya perlu lagi perawatan atap lamin yang nampak mulai bocor akses masuk mudahan segera selesai perbaikan jalannya
4,kwplh,tempatnya nyaman bersih ada mushola dan dekat dengan toilet luass banyak permainan seperti ditaman bermain jadi sangat rekomendasi untuk bermain sambil belajar jika akhir pekan bersama keluarga bisa lihat kucing lucu juga tp di akhir
4,kwplh,tempat edu wisata yang ramah anak teduh aman dan nyaman wc bersih parkir luas dan arena aula yg luas dan nyaman untuk acara pribadi keluarga sampai acara gatering besar
4,kwplh,kesini harus sapat momen ngasih makan beruangnya jam pagi sayang kalau gak lihat karena itu spot terdekat kita bisa lihat beruang madu
4,kwplh,konsepnya bagus wisatawan diberi jalan diatas area konservasi beruang madu
4,kwplh,sangat bersih dan rapi sangat terawat dan tentunya asri adem tenang cocok buat healing mencari ketenangan
4,kwplh,sebagai tempat ikon balikpapan tolong jalan diperbaiki lebih dirawat kebersihannya taman dipercantik lagi jangan lupa kembang biakan beruang madu supaya anak cucu kita th lagi masih bisa melihat dan berinteraksi dengan beruang madu
4,kwplh,jgn lupa bw anti nyamuk
4,kwplh,wisata di balikpapan yang cukup menarik tidak ada tiket masuk hanya donasi seikhlasnya dari para pengunjung areanya cukup terawat
4,kwplh,lokasinya jam dari kota balikpapan dari jalan besar sekitar menit naik kendaraan tempatnya luas ada parkiran motor mobil dan bis tempatnya ada beberapa rumah lamin bisa untuk outbond ada tempat bermain anak ada rumah kucing ada liat beruang madu seru sekali mengajak anak anak kesini
4,kwplh,bagus untuk pendidikan sekaligus hiburan untuk anak anak namun semoga ada perbaikan kedepannya
4,kwplh,salah satu tempat rekreasi plus edukasi untuk keluarga khususnya anak ditempat ini kita dapat melihat binatang yang menjadi icon kota balikpapan yaitu beruang madu
4,kwplh,tiket tidak bayar namun untuk masuk boleh ngasih sumbangan sukarela untuk penyelematan satwa dilindungi saran kalau mau kesini sebaiknya jam udah disini agar bisa melihat beruang madu pas jam makan jika sudah makan mereka kembali
4,kwplh,tempatnya bagus dan udaranya sejuk beruang terawat dgn baik tempat rekreasi dan edukasi yg pas sekali buat anak dan orgtua
4,kwplh,tempatnya teduh luas sangat cocok untuk dikunjungi bersama anak anak biaya hanya untuk parkir dan donasi se ikhlasnya waktu terbaik untuk datang di jam pagi dan sore ketika beruang makan
4,kwplh,tempatnya unik karena jarang jarang ada tempat penangkaran yg berupa konservasi sekaligus edukasi seperti ini di daerah kita
4,kwplh,suasananya cukup bagus beruntung bisa melihat beruang yang ada dalam kawasan konservasi
4,kwplh,tempat konservasi beruang madu sebagai maskot kota balikpapan kalo mau lihat beruangnya diutamakan berkunjung jam pagi jam sore ya soalnya waktunya mereka makan jadi pasti terlihat
4,kwplh,free tiket masuk hanya donasi seikhlasnya untuk melihat aktifitas beruang ada spot foto galeri tentang hewan endemik kalimantan timur rumah kucing di sabtu dan minggu dan playground untuk anak anak
4,kwplh,tempatnya bersih serta edukatif buat acara garhering sekolah atau kunjungan sekolah
4,kwplh,buat piknik enak tempatnya ada arena bermain anak juga sejuk banyak pohon
4,kwplh,saran buat pengunjung nya klu mau liat beruang nya sisihkan sedikit uang donasikan buat satwa nya
4,kwplh,tempat penangkaran beruang madu dan juga bisa buat wisata edukasi
4,kwplh,healing jarak dekat bawa bekal makanan dan bisa makan lesehan dibalai setelah lihat beruang madu
4,kwplh,wahana edukasi yang sangat bagus sekali tempatnya bersih rindang dekat dengan pusat kota akses terjangkau jalan bagus
4,kwplh,tempat wisata keluarga pelayanannya baik tour guidenya ramah cantik dan komunikatif nice place and nice people
4,kwplh,suka bgt sekarang ada playground nya walau susah lihat beruang madunya
4,kwplh,waktu terbaik datang jam pagi dan jam sore saat beruang makan tanpa tiket masuk hanya bayar donasi terbaikmu kurangnya hanya bbrp playground dan pusat informasi kurang terawat tapi its ok
4,kwplh,wisata yg meng edukasi melihat satwa yang dilundungi
4,kwplh,senang sekali bisa berkunjung ke tempat ini tempatnya nyaman untuk berkeliling melihat beruang
4,kwplh,tempat wisata rekomended buat anak anak untuk mengisi liburan tempatnya bersih dan adem tidak perlu bayar tiket masuk cukup mengisi celengan sukarela selain mengamati beruang yang sedang sarapan ada tempat permainan juga untuk anak
4,kwplh,datang kesini dianjurkan jam dan jam kalau mau lihat beruang madu nya kumpul untuk makan saya ke sini jam an beruang nya lagi pada tidur mungkin kenyang hihi suasanya masih hutan asri ada jalan kayu yang kita lewati kl mau lihat beruang madu
4,kwplh,masuknya free tapi ada kotak donasi seikhlasnya tempatnya bagus rapih sunyi rekomendasi kesini saat jam saat jam beruang makan dan sebaiknya membawa bekal karena disini tidak ada tempat makannya
4,kwplh,sangat tdk memuaskan pelayana nya kurang bagus udah jauh ke sana tertulis jam tutup nyampe sana jam kata petugasnya udah tutup udah minta tolong masuk biar
4,kwplh,sangat nyaman dan bersih serta pelayanan ya sangat ramah
4,kwplh,datanglah saat jam makan siang saat beruang madu sedang keluar lokasinya unik banyak anak tangga yang dikelilingi pohon
4,kwplh,bagus utk selfie pemandangan nya indah tp sayang saya datang masih tutup tp udah pernah ko dtng dua kali
4,kwplh,masih mendapatkan kesempatan melihat beruang madu yang hampir punah ini semoga keberadaannya dapat terus terjaga
4,kwplh,pertama kali kesini seru sekali liat beruang akses jalan mudah
4,kwplh,wisata edukasi anak anak mengenal salah satu maskot fauna kota balikpapan
4,kwplh,temoatnya bagus buat healing dialam ada permainan anak
4,kwplh,wisata konservasi kalian bisa meliat beruang madu khas kalimantan yang bukan cerita doang tapi bener bener liat aslinya
4,kwplh,bagus buat rekreasi keluarga edukatif dan menyenangkan
4,kwplh,lamin utamanya bersih ada toilet umum mushola sangat cocok untuk santai singgah untuk melaksanakan sholat
4,kwplh,salah satu destinasi wisata yang terletak di jl soekarno hatta km no rt karang joang balikpapan utara kota balikpapan kalimantan timur di sini kita dapat melihat maskot balikpalan yaitu beruang madu
4,kwplh,sangat bagus buat healing anak
4,kwplh,tempatnya sejuk ada rumah lamin yg luas bgt bisa buat ngadem di sini bukan tempat penangkaran beruang madu ya salah ini tempat penampungan beruang madu yg sdh ga bisa cari mkn sendiri di hutan ada penjelasannya kok di pintu masuk kl
4,kwplh,bagus buat pembelajaran untuk lebih menyayangi binatang untuk melihat beruang di jam dan
4,kwplh,jalan masuk ke kwplh ini sungguh buruk dan memprihatinkan bopeng dan bergerinjal sejak dari jalan utama km sampai lokasi kawasan wisata anda harus pandai pandai memilih badan jalan terutama yang pakai roda dua
4,kwplh,bagus
4,kwplh,kalau mau kesini jam atau jadwal makan beruang jadi bisa ketemu beruangnya
4,kwplh,kwplh buka pukul baik weekday maupun weekend jalan menuju ke kwplh mulai membutuhkan perbaikan parkiran juga terbatas namun lokasi cukup teduh memiliki beberapa lamin dan gazebo terdapat rumah kucing bagi yang berminat mengadopsi
4,kwplh,ibu yang bertugas mengantar kami sangat ramah dan komunikatif beliau juga paham bahasa asing karena waktu kami berkunjung juga beliau sempat komunikasi dengan mereka
4,kwplh,kawasan wisata alam yang banyak memberi edukasi terutama ttg beruang madu ada track yg lmyn panjang untuk menikmati alam dan kalau beruntung bisa melihat beruang madu scr langsung dgn jarak hny bbrp meter lengkap dgn fasilitas toilet yg
4,kwplh,kita dapat menyaksikan beruang makan pada jam pagi sore selebihnya gak bisa krn waktu istirahat beruang
4,kwplh,tempat pemeliharaan beruang madu dan wisata edukasi di km balikpapan cek jadwal pemberian makan agar bisa melihat beruang
4,kwplh,tempat wisata yg mengedukasi semoga kedepan nya bisa di perbarui lagi
4,kwplh,luar biasa makin banyak perkembangan recommended buat semua kalangan
4,kwplh,tempatnya sangat terjaga kelestariannya bersih dan paling penting masuk gratis fasilitas spt toilet dan musholla tersedia
4,kwplh,seru banget ayo kunjungi dan donasi ke kwplh masuk gratis namun sebagai bentuk dukungan ayo donasi semampunya saja dan beli
4,kwplh,tempatnya cukup luas dari jalan utama kira kira hingga km untuk sampai pada tempat wisatanya untuk tur melihat beruang madu gratis hanya ada donasi sukarela waktu untuk melihatnya yaitu pukul pagi atau sore dengan deviasi atau
4,kwplh,kalau mau kesini pastikan sampainya sebelum jam pagi atau sebelum jam sore karena tanya di jam itu pintu jembatan untuk ke area tempat beruang madu nya dibuka pintu ditutup lagi setelah pengunjung terakhir keluar dari jembatan
4,kwplh,seru tapi bisa kelilingnya di jam khusus mungkin bisa ditambahkan hewan lain seperti monyet atau org hutan untuk harga sangat terjangkau mungkin bagi keluarga yg mau kesana bisa membawa uang lebih untk kucing liar yg dipelihara dsana
4,kwplh,tempatnya teduh dan asri cocok buat ajak anak jalan dan makan disini serasa bukan di balikpapan
4,kwplh,tempat yang bagus untuk wisata bersama keluarga karena dilengkapi dengan gazebo gazebo untuk bersantai ada ruang informasi yang berisi tentang beruang yang ada di dunia bisa digunakan sebagai sarana bermain dan belajar jika ingin
4,kwplh,terletak di jalan balikpapan samarinda km masuk ke dalam sekitar menit mengendarai mobil tempat ini cukup nyaman dikunjungi lingkungan asri dengan rerimbunan pepohonan ramah anak karena menyediakan aneka permainan anak seperti
4,kwplh,udaranya segar penuh plantasi bisa melihat beruang madu di habitat aslinya
4,kwplh,saat saya kesana awalnya saya kira tutup tapi ternyata buka ada sekitar group yg berada dengan kami disana jam makan adalah jam dan jam kami datang jam an yang ternyata merupakan jam tidur beruang madu namun kami masih bisa
4,kwplh,yuk mampir kesini gaess siapa tauu ada yg belum perna liat beruang madu secara langsung pegawainya ramah ramah semuaa kok tp tetap patuhi aturan mereka yaa
4,kwplh,mengecewakan ud jauh perjlnan smpi dsna cuma diksh th buka jam sore sehrsnya dr google ada pemberitahuan
4,kwplh,pengunjung tidak dipungut tiket masuk tetapi disediakan kotak donasi untuk dapat melihat beruang madu kita harus melewati jembatan kayu yg panjang pastikan anda datang pada jam pemberian makan yaitu jam pagi dan sore ada sekitar
4,kwplh,alhamdulillah dri saya kecil sdh ada ini tmpt wisata smpe skrg saya punya ank pun saya bwa ank saya ksni disini tidak di pungut biyaya yg ikhlas cukup berbagi donasi buat beruang di kota dkt tangga klo mau liat beruang
4,kwplh,budayakanlah melancong ke kawasan wisata yang menyentuh peduli lingkungan termasuk mengetahui kehidupan beruang madu si maskot kota balikpapan mungkin banyak yang tidak tahu balikpapan punya maskot beruang hitam yang lucu
4,kwplh,sangat cocok untuk keluarga besar bersantai karna mempunyai pendopo yg luas dan mempunyai taman bunga yg tersusun dgn indahnya begitu juga dgn binatang peliharaan bm yg bisa di lihat dari jarak pantau yg tdk terlalu jauh pokoknya sangat memuaskan pengunjung itulah kwplh balikpapan yg letaknya di km
4,kwplh,sept it s free
4,kwplh,mantappp bisa liat beruang madu makan buah
4,kwplh,sebaik nya kesini pada jam pagi dan sore karena pada jam itu beruang madu akan di beri makan dan kita bisa melihat nya dari atas jembatan ada beruang madu disini selain itu ada pusat informasi beruang rumah kucing lamin dan
4,kwplh,kwplh balikpapan salah satu destinasi tujuan wisata edukasi yang sangat menarik banyak manfaat yang diambil dari tempat yang alami ini mulai dari pengetahuan tentang keberadaan beruang madu yang mulai langka informasi beruang madu yang
4,kwplh,wisata alam yang hemat dan berkualitas tempat yang pas menghabiskan waktu bersama keluarga
4,kwplh,kawasan wisata pendidikan lingkungan hidup kwplh atau yang dikenal sebagai pusat beruang madu adalah sebuah fasilitas pendidikan lingkungan hidup yang terletak km di sebelah utara kota balikpapan kalimantan timur indonesia
4,kwplh,cukup representatif untuk konservasi beruang madu ada beberapa anjing dan banyak kucing juga di sekitar area konservasi petugasnya sangat ramah dan informatif meskipun untuk masuk area konservasi tidak dipatok tarif hanya donasi
4,kwplh,lokasi wisata yang sangat bagus untuk belajar tentang beruang madu yang keberadaannya saat ini sudah menyusut dan terancam punah buat anak anak bisa mengerti apa itu beruang madu bagaimana cara hidupnya makanannya dimana diharapkan dari mereka ini akan timbul generasibyang bisa melestarikan keberadaan dari beruang madu ini
4,kwplh,tempat wisata yang sangat baik dan nyaman dikunjungi dan bagus untuk edukasi masyarakat mengenai menjaga atau merawat lingkungan hutan dan alam terutama anak anak untuk mengenal beruang madu yang menjadi maskot kota balikpapan dan ada
4,kwplh,pengelola dan pegawainya ramah semua sangat edukatif kucingnya lucu
4,kwplh,tempat nya bagus bisa liat beruangnya kalo lagi beruntung
4,kwplh,uwuuu puas bgt kesini literally dari siang waktu beruang nya masih tidur sampe sore jg masih disini tapi gpp seneng bgt liat beruang madu sm kucing liar trs ad anjing jg tp mereka jelas terawat soalnya rambut kucing keliatan bgt sehat dn g rontok pas di sentuh gemuk jg bagus bgt laaa
4,kwplh,dikelola oleh yayasan harga tiket masuk seikhlasnya total beruang hitam pd juni kalau tdk salah ingat
4,kwplh,datanglah pada saat feeding time
4,kwplh,libur telah tiba libur telah tiba hore hore hore suasana nyaman tenang dan banyak wahana buat bermain
4,kwplh,masuknya gratis areanya luas dan adem bersih petugasnya juga ramah dan informatif
4,kwplh,tak bayar masuknya alias gratis better jam pas udah sampe yaa yg mau ksana boleh bawa makanan minuman sekalian skaligus piknik yg penting jaga kebersihan ya
4,kwplh,tempat rekreasi keluarga terbaik mengusung tema rekreasi sekaligus edukasi untuk anak terdapat jembatan kayu untuk melihat beruang madu pusat informasi rumah kucing kantin mushola tempat bermain anak dan pendopo tetapi jumlah pengunjungnya sangat kurang padahal tidak ada tiket masuk
4,kwplh,pertama kali ke kwplh balikpapan saya membayangan melihat beruang yang besar seperti patung beruang yang ada di lokasi ternyata beruangnya jenis beruang madu yang tidak besar dan kelihatan tidak ganas kunjungan pertama saya tidak melihat
4,kwplh,tempat wisata yg sangat bagus utk pendidikan anak dan ilmu pengetahuan dengan harga yg sangat terjangkau rasanya memang harus dibuat tarif patokan harga sbb utk membantu pemeliharaan fasilitas di kwlh
4,kwplh,tempat bagus pohon hijau kaya masi asri gajebo juga bnyak buat istrahat
4,kwplh,tempatnya asri lbih baik dtng saat jm memberi mkn beruang madu klo gk slh jm bersyukur bisa menemukan beruang madu n jangan berisik saat berkeliling melihat beruang madu
4,kwplh,tempat yang bagus untuk menghabiskan waktu bersama keluarga
4,kwplh,perhatikan jam pemberian makan untuk melihat beruang madunya ada rumah kucing tapi sudah pada habis diadopsi tiket masuk berupa donasi seikhlasnya
4,kwplh,tiket masuk gratis untuk meliht beruangx jam keluar beruang jam pagi dan jam sore jam makan kl tdk salah ad t informasi beruang dan kucing t x sejuk adem cocok buat liburan keluarga
4,kwplh,bagus hanya sangat disayangkan sepi pengunjung dekorasi depan kurang rame
4,kwplh,pusat konservasi dan edukasi beruang madu di kaltim cocok juga sebagai tempat tamasya rekreasi keluarga selain beruang madu satwa lainnya ada kucing burung dan anjing terdapat juga arena bermain dan taman bunga
4,kwplh,bagus bersih bisa liat beruang madu kucing dan ada taman bermain masuknya gratis
4,kwplh,tempatnya bagus untuk wisata edukasi atau sekedar melepas penat untuk solo traveler akses ke tempat ini agak jauh yaa jika jalan kaki dari depan tidak memiliki transportasi pribadi karena tidak ada fasilitas untuk masuk ke dalam
4,kwplh,disini enak bangett adem sejuk gituuu kapan kapan mau kesini lagi bareng keluargaa
4,kwplh,sayang tempat seperti ini sepi dan kurang mendapatkan dukungan dari pemerintah setempat
